,id,location,morphology,ra,dec,x,y,p_sph,p_disk,p_irr,p_ps,real_x,real_y
122,123,"[1316, 845]","[0.06847186595183223, 0.8705645489925566, 0.04590301009105935, 0.01506057496455177]",110.88348884222079,-73.46058003960812,845.0,1316.0,0.06847186595183223,0.8705645489925566,0.04590301009105935,0.01506057496455177,1645.0,2116.0
123,124,"[1320, 2953]","[4.867399461128565e-06, 0.9710537074317901, 0.02769371646575148, 0.0012477087029972647]",110.76007352914962,-73.46050649005022,2953.0,1320.0,4.867399461128565e-06,0.9710537074317901,0.02769371646575148,0.0012477087029972647,3753.0,2120.0
124,125,"[1322, 1321]","[0.024321187854769014, 0.9462484622325091, 0.028061302768505065, 0.001369047144216801]",110.85562067293768,-73.46048482659735,1321.0,1322.0,0.024321187854769014,0.9462484622325091,0.028061302768505065,0.001369047144216801,2121.0,2122.0
125,126,"[1322, 1754]","[0.007412718925139142, 0.9380650648203157, 0.03514458538903494, 0.01937763086551021]",110.83027026420159,-73.46048596824409,1754.0,1322.0,0.007412718925139142,0.9380650648203157,0.03514458538903494,0.01937763086551021,2554.0,2122.0
126,127,"[1335, 1785]","[0.12551740807007547, 0.003677128632315837, 0.002651062497046079, 0.8681544008005626]",110.82845540290771,-73.46026926590099,1785.0,1335.0,0.12551740807007547,0.003677128632315837,0.002651062497046079,0.8681544008005626,2585.0,2135.0
127,128,"[1321, 2097]","[0.2172198123936563, 0.4371688214391105, 0.030167785653707455, 0.3154435805135258]",110.81018897112288,-73.46050136657517,2097.0,1321.0,0.2172198123936563,0.4371688214391105,0.030167785653707455,0.3154435805135258,2897.0,2121.0
128,129,"[1334, 2002]","[8.169128462107905e-05, 0.9182541870592561, 0.08165962098978702, 4.500666335752114e-06]",110.8157510699474,-73.46028524352633,2002.0,1334.0,8.169128462107905e-05,0.9182541870592561,0.08165962098978702,4.500666335752114e-06,2802.0,2134.0
129,130,"[1332, 1438]","[0.9630488274831576, 0.02765143980720691, 0.005319692816178549, 0.003980039893456939]",110.84877064420841,-73.46031877021703,1438.0,1332.0,0.9630488274831576,0.02765143980720691,0.005319692816178549,0.003980039893456939,2238.0,2132.0
130,131,"[1329, 2652]","[0.0004632982129484322, 0.0, 0.0, 0.9995367017870516]",110.77769637331161,-73.46036191276306,2652.0,1329.0,0.0004632982129484322,0.0,0.0,0.9995367017870516,3452.0,2129.0
131,132,"[1335, 1584]","[0.9979681461652649, 0.0016156009221351048, 0.0002670407825758471, 0.0001492121300241875]",110.84022299523188,-73.46026921832049,1584.0,1335.0,0.9979681461652649,0.0016156009221351048,0.0002670407825758471,0.0001492121300241875,2384.0,2135.0
132,133,"[1336, 1655]","[0.951388021043107, 0.04700881326139575, 0.001572329636520647, 3.083605897652809e-05]",110.83606628100593,-73.46025264380306,1655.0,1336.0,0.951388021043107,0.04700881326139575,0.001572329636520647,3.083605897652809e-05,2455.0,2136.0
133,134,"[1347, 2713]","[0.0010518841118928551, 0.00089817109537897, 0.0006178047546982188, 0.9974321400380299]",110.7741261432068,-73.46006093350046,2713.0,1347.0,0.0010518841118928551,0.00089817109537897,0.0006178047546982188,0.9974321400380299,3513.0,2147.0
134,135,"[1354, 2405]","[0.0, 0.04150240913077617, 0.9584320685135982, 6.552235562558958e-05]",110.79215813316347,-73.4599485910948,2405.0,1354.0,0.0,0.04150240913077617,0.9584320685135982,6.552235562558958e-05,3205.0,2154.0
135,136,"[1343, 1917]","[0.024588075535046883, 0.9657516539872687, 0.008214469489958978, 0.0014458009877254317]",110.82072753200707,-73.46013560501852,1917.0,1343.0,0.024588075535046883,0.9657516539872687,0.008214469489958978,0.0014458009877254317,2717.0,2143.0
136,137,"[1341, 3081]","[0.0, 0.9981276428004416, 0.001160332132548347, 0.0007120250670100288]",110.75258130675779,-73.46015373619235,3081.0,1341.0,0.0,0.9981276428004416,0.001160332132548347,0.0007120250670100288,3881.0,2141.0
137,138,"[1357, 1854]","[0.971880977044132, 0.006245710020190272, 0.002584338166300231, 0.0192889747693775]",110.82441597725169,-73.45990246350479,1854.0,1357.0,0.971880977044132,0.006245710020190272,0.002584338166300231,0.0192889747693775,2654.0,2157.0
138,139,"[1357, 2944]","[0.9907310261243077, 0.00029514397975530867, 3.641177444516236e-05, 0.00893741812149177]",110.76060308472172,-73.45989000747997,2944.0,1357.0,0.9907310261243077,0.00029514397975530867,3.641177444516236e-05,0.00893741812149177,3744.0,2157.0
139,140,"[1364, 1297]","[2.7420847431686292e-06, 0.9455573402385286, 0.05414261066142423, 0.00029730701530399485]",110.85702480806697,-73.45978467385557,1297.0,1364.0,2.7420847431686292e-06,0.9455573402385286,0.05414261066142423,0.00029730701530399485,2097.0,2164.0
140,141,"[1365, 2913]","[0.00042373823606768276, 0.3401789679810986, 0.6590539822103042, 0.0003433115725295714]",110.76241850195854,-73.4597572964719,2913.0,1365.0,0.00042373823606768276,0.3401789679810986,0.6590539822103042,0.0003433115725295714,3713.0,2165.0
141,142,"[1365, 931]","[0.380039340674051, 0.04405480788161902, 0.006890470489858041, 0.5690153809544719]",110.87845170373454,-73.45976451185963,931.0,1365.0,0.380039340674051,0.04405480788161902,0.006890470489858041,0.5690153809544719,1731.0,2165.0
142,143,"[1372, 1095]","[0.29857360284428847, 0.6974833101333004, 0.0039045686080228684, 3.851841438821528e-05]",110.868850329516,-73.45964968183611,1095.0,1372.0,0.29857360284428847,0.6974833101333004,0.0039045686080228684,3.851841438821528e-05,1895.0,2172.0
143,144,"[1374, 1324]","[0.0, 0.37465715415305884, 0.6245887374561604, 0.0007541083907807326]",110.85544391682416,-73.45961817844322,1324.0,1374.0,0.0,0.37465715415305884,0.6245887374561604,0.0007541083907807326,2124.0,2174.0
144,145,"[1377, 1360]","[0.9942870981283369, 0.0011453965840292637, 0.0038335246382121026, 0.0007339806494216992]",110.853336310815,-73.45956838825268,1360.0,1377.0,0.9942870981283369,0.0011453965840292637,0.0038335246382121026,0.0007339806494216992,2160.0,2177.0
145,146,"[1379, 1184]","[0.9831913708731692, 0.001040274352710837, 0.0005508978652816556, 0.015217456908838254]",110.8636397873665,-73.45953382808864,1184.0,1379.0,0.9831913708731692,0.001040274352710837,0.0005508978652816556,0.015217456908838254,1984.0,2179.0
146,147,"[1376, 2108]","[0.0001495420359805453, 0.23616999269670658, 0.7445745543329632, 0.01910591093434973]",110.80954625474703,-73.45958462753646,2108.0,1376.0,0.0001495420359805453,0.23616999269670658,0.7445745543329632,0.01910591093434973,2908.0,2176.0
147,148,"[1391, 1439]","[0.001599932500517304, 0.0016612123255242879, 0.0007903044872503477, 0.9959485506867081]",110.84871121918052,-73.4593354411807,1439.0,1391.0,0.001599932500517304,0.0016612123255242879,0.0007903044872503477,0.9959485506867081,2239.0,2191.0
148,149,"[1380, 2472]","[0.002644886460052748, 0.9837521161948497, 0.012514596103427521, 0.0010884012416700248]",110.78823683005777,-73.45951444904809,2472.0,1380.0,0.002644886460052748,0.9837521161948497,0.012514596103427521,0.0010884012416700248,3272.0,2180.0
149,150,"[1379, 1647]","[0.15694419388087377, 0.5557639200688111, 0.05289015687266965, 0.2344017291776454]",110.83653451421388,-73.45953597087549,1647.0,1379.0,0.15694419388087377,0.5557639200688111,0.05289015687266965,0.2344017291776454,2447.0,2179.0
150,151,"[1384, 2758]","[5.954880875059127e-05, 0.017216350413696013, 0.01780217650993403, 0.9649219242676194]",110.77149388833006,-73.45944350575074,2758.0,1384.0,5.954880875059127e-05,0.017216350413696013,0.01780217650993403,0.9649219242676194,3558.0,2184.0
151,152,"[1389, 1878]","[0.0011630862643820631, 0.00020586913771497234, 3.72877233100622e-05, 0.998593756874593]",110.82301125036108,-73.4593690647543,1878.0,1389.0,0.0011630862643820631,0.00020586913771497234,3.72877233100622e-05,0.998593756874593,2678.0,2189.0
152,153,"[1394, 2092]","[0.0017068867632915176, 0.0, 0.0, 0.9982931132367084]",110.81048334636137,-73.45928473230269,2092.0,1394.0,0.0017068867632915176,0.0,0.0,0.9982931132367084,2892.0,2194.0
153,154,"[1408, 989]","[9.049680928356161e-05, 0.9739414736649684, 0.02596802952574803, 0.0]",110.87505443121937,-73.45904854510658,989.0,1408.0,9.049680928356161e-05,0.9739414736649684,0.02596802952574803,0.0,1789.0,2208.0
154,155,"[1397, 1108]","[0.46528373787672145, 0.25479039719454516, 0.08347026471792937, 0.196455600210804]",110.86808842213013,-73.45923314205184,1108.0,1397.0,0.46528373787672145,0.25479039719454516,0.08347026471792937,0.196455600210804,1908.0,2197.0
155,156,"[1400, 1357]","[0.9159931976404074, 0.004749877077034264, 0.0036527732189762727, 0.07560415206358201]",110.85351148824823,-73.45918503827019,1357.0,1400.0,0.9159931976404074,0.004749877077034264,0.0036527732189762727,0.07560415206358201,2157.0,2200.0
156,157,"[1408, 2958]","[0.11641159082911942, -3.510515394109547e-05, 0.0001304795422652376, 0.8834930347825565]",110.75978715213289,-73.45903972204485,2958.0,1408.0,0.11641159082911942,-3.510515394109547e-05,0.0001304795422652376,0.8834930347825565,3758.0,2208.0
157,158,"[1413, 1167]","[0.021184410946922708, 0.9548541565795224, 0.02391401499212517, 4.741748142971362e-05]",110.86463397606639,-73.45896701622854,1167.0,1413.0,0.021184410946922708,0.9548541565795224,0.02391401499212517,4.741748142971362e-05,1967.0,2213.0
158,159,"[1413, 2024]","[0.0003881591318141277, 1.858267457634215e-07, 0.0, 0.9996116550414401]",110.81446454585185,-73.45896846416778,2024.0,1413.0,0.0003881591318141277,1.858267457634215e-07,0.0,0.9996116550414401,2824.0,2213.0
159,160,"[1417, 1978]","[0.00023341910340486622, 0.024564643795807674, 0.9298303086807944, 0.045371628419993044]",110.81715748468461,-73.45890202427866,1978.0,1417.0,0.00023341910340486622,0.024564643795807674,0.9298303086807944,0.045371628419993044,2778.0,2217.0
160,161,"[1423, 1304]","[0.0022467298216749653, 0.16654297273892288, 0.830060562510758, 0.0011497349286441409]",110.85661366685743,-73.45880138614855,1304.0,1423.0,0.0022467298216749653,0.16654297273892288,0.830060562510758,0.0011497349286441409,2104.0,2223.0
161,162,"[1419, 1911]","[0.8684797184732589, 0.10591262591771218, 0.006119738973963636, 0.019487916635065317]",110.8210797245086,-73.45886895945212,1911.0,1419.0,0.8684797184732589,0.10591262591771218,0.006119738973963636,0.019487916635065317,2711.0,2219.0
162,163,"[1422, 2636]","[0.0, 0.9746573426419508, 0.02243231491315709, 0.0029103424448920613]",110.77863809840106,-73.45881216032954,2636.0,1422.0,0.0,0.9746573426419508,0.02243231491315709,0.0029103424448920613,3436.0,2222.0
163,164,"[1428, 1608]","[0.0886933599982569, 0.8981664579003275, 0.01311531507986104, 2.4867021554563186e-05]",110.8388174243263,-73.45871925869702,1608.0,1428.0,0.0886933599982569,0.8981664579003275,0.01311531507986104,2.4867021554563186e-05,2408.0,2228.0
164,165,"[1438, 1644]","[0.05312701609421237, 0.007145055685849044, 0.0657818523513482, 0.8739460758685904]",110.83670995629389,-73.45855263493064,1644.0,1438.0,0.05312701609421237,0.007145055685849044,0.0657818523513482,0.8739460758685904,2444.0,2238.0
165,166,"[1430, 1832]","[0.029379588311429238, 0.9527779289443262, 0.002017612960562516, 0.015824869783682027]",110.8257045013514,-73.45868584857686,1832.0,1430.0,0.029379588311429238,0.9527779289443262,0.002017612960562516,0.015824869783682027,2632.0,2230.0
166,167,"[1431, 2229]","[0.9591594093124352, 0.02008106395823051, 0.005433164015868205, 0.015326362713466086]",110.80246423872535,-73.45866703361068,2229.0,1431.0,0.9591594093124352,0.02008106395823051,0.005433164015868205,0.015326362713466086,3029.0,2231.0
167,168,"[1428, 1464]","[0.009527973584083391, 0.9701782870890251, 0.011349014369862237, 0.008944724957029275]",110.84724717012024,-73.45871887554388,1464.0,1428.0,0.009527973584083391,0.9701782870890251,0.011349014369862237,0.008944724957029275,2264.0,2228.0
168,169,"[1435, 1746]","[0.01984116993838163, 0.0, 0.0, 0.9801588300616184]",110.83073893658212,-73.45860264159036,1746.0,1435.0,0.01984116993838163,0.0,0.0,0.9801588300616184,2546.0,2235.0
169,170,"[1445, 2652]","[0.03419942278553947, 0.0003523159140003258, 0.00017846576075750535, 0.9652697955397027]",110.77770271201912,-73.45842858036232,2652.0,1445.0,0.03419942278553947,0.0003523159140003258,0.00017846576075750535,0.9652697955397027,3452.0,2245.0
170,171,"[1443, 1762]","[0.9883550196862666, 0.004039271902539317, 0.0026972925297521684, 0.004908415881441939]",110.82980233345323,-73.45846929389319,1762.0,1443.0,0.9883550196862666,0.004039271902539317,0.0026972925297521684,0.004908415881441939,2562.0,2243.0
171,172,"[1446, 2035]","[0.036152453818254, 0.8484862309850866, 0.07706766862916367, 0.038293646567495745]",110.81382123325314,-73.45841840485731,2035.0,1446.0,0.036152453818254,0.8484862309850866,0.07706766862916367,0.038293646567495745,2835.0,2246.0
172,173,"[1451, 2984]","[0.0, 0.4562641881243862, 0.5294064789320719, 0.014329332943541866]",110.7582682554075,-73.4583225161273,2984.0,1451.0,0.0,0.4562641881243862,0.5294064789320719,0.014329332943541866,3784.0,2251.0
173,174,"[1445, 997]","[0.6395263995733389, 0.005743495072325034, 0.008445804214418096, 0.3462843011399179]",110.87458461385718,-73.45843197080139,997.0,1445.0,0.6395263995733389,0.005743495072325034,0.008445804214418096,0.3462843011399179,1797.0,2245.0
174,175,"[1450, 2155]","[0.0, 0.39322991980599736, 0.2811686510139505, 0.32560142918005214]",110.80679667445663,-73.45835096250443,2155.0,1450.0,0.0,0.39322991980599736,0.2811686510139505,0.32560142918005214,2955.0,2250.0
175,176,"[1460, 2201]","[0.001000596042945, 0.000265426472137545, 1.824594961168252e-05, 0.9987157315353058]",110.80410418538523,-73.45818393618954,2201.0,1460.0,0.001000596042945,0.000265426472137545,1.824594961168252e-05,0.9987157315353058,3001.0,2260.0
176,177,"[1461, 1436]","[0.29009875400998736, 0.6978115383660427, 0.011504169031707137, 0.0005855385922627775]",110.84888578971095,-73.45816876175697,1436.0,1461.0,0.29009875400998736,0.6978115383660427,0.011504169031707137,0.0005855385922627775,2236.0,2261.0
177,178,"[1469, 2617]","[0.00045788368352905103, 0.5625928427083514, 0.0055481340793937595, 0.4314011395287257]",110.7797528357603,-73.45802911501353,2617.0,1469.0,0.00045788368352905103,0.5625928427083514,0.0055481340793937595,0.4314011395287257,3417.0,2269.0
178,179,"[1478, 1861]","[0.9913845142378399, 0.006014477836278478, 0.002421196623315036, 0.00017981130256657617]",110.82400729333594,-73.45788577876682,1861.0,1478.0,0.9913845142378399,0.006014477836278478,0.002421196623315036,0.00017981130256657617,2661.0,2278.0
179,180,"[1479, 1271]","[0.8834075421134466, 0.0, 0.0, 0.11659245788655342]",110.8585441186485,-73.4578678312386,1271.0,1479.0,0.8834075421134466,0.0,0.0,0.11659245788655342,2071.0,2279.0
180,181,"[1484, 1793]","[1.3897703763960702e-05, 0.9865904683196893, 0.012609827425490014, 0.0007858065510566859]",110.82798784408122,-73.45778592084281,1793.0,1484.0,1.3897703763960702e-05,0.9865904683196893,0.012609827425490014,0.0007858065510566859,2593.0,2284.0
181,182,"[1491, 1591]","[0.9542272851247895, 0.04346348555855584, 0.002304019809103448, 5.209507551181786e-06]",110.83981221258902,-73.45766923109679,1591.0,1491.0,0.9542272851247895,0.04346348555855584,0.002304019809103448,5.209507551181786e-06,2391.0,2291.0
182,183,"[1509, 2211]","[0.9323011279480823, 0.06070826043367506, 0.006990611618242687, 0.0]",110.80352024310407,-73.45736718687878,2211.0,1509.0,0.9323011279480823,0.06070826043367506,0.006990611618242687,0.0,3011.0,2309.0
183,184,"[1508, 1351]","[0.005288498167462587, 0.0, 0.0, 0.9947115018325374]",110.85386058250901,-73.45738500460187,1351.0,1508.0,0.005288498167462587,0.0,0.0,0.9947115018325374,2151.0,2308.0
184,185,"[1520, 2329]","[0.9215559424553894, 0.000817133356402726, 0.0008780388282502639, 0.07674888535995758]",110.79661348211879,-73.45718275381155,2329.0,1520.0,0.9215559424553894,0.000817133356402726,0.0008780388282502639,0.07674888535995758,3129.0,2320.0
185,186,"[1530, 2123]","[0.12409232015563726, 0.024077014256815868, 0.8478082309669911, 0.004022434620555766]",110.80867185516055,-73.45701785913536,2123.0,1530.0,0.12409232015563726,0.024077014256815868,0.8478082309669911,0.004022434620555766,2923.0,2330.0
186,187,"[1526, 989]","[0.08070879885461302, 0.860859625390046, 0.013437314272483606, 0.04499426148285738]",110.87504962811185,-73.45708187896645,989.0,1526.0,0.08070879885461302,0.860859625390046,0.013437314272483606,0.04499426148285738,1789.0,2326.0
187,188,"[1526, 792]","[0.0005613722660417549, 0.41205032513433915, 0.5846841975766334, 0.002704105022985761]",110.88658087432003,-73.45707927926793,792.0,1526.0,0.0005613722660417549,0.41205032513433915,0.5846841975766334,0.002704105022985761,1592.0,2326.0
188,189,"[1532, 2778]","[0.00036402808481393557, 0.9951564329421547, 0.004458622834954551, 2.0916138076804867e-05]",110.77033219650663,-73.4569764915756,2778.0,1532.0,0.00036402808481393557,0.9951564329421547,0.004458622834954551,2.0916138076804867e-05,3578.0,2332.0
189,190,"[1537, 1713]","[0.9006293755418274, 0.010936663167409377, 0.0025918075815746303, 0.0858421537091886]",110.83267082200166,-73.456902658027,1713.0,1537.0,0.9006293755418274,0.010936663167409377,0.0025918075815746303,0.0858421537091886,2513.0,2337.0
190,191,"[1535, 2611]","[0.8835459844178664, 0.0010165350921145014, 0.0005503750719603838, 0.11488710541805879]",110.78010751133779,-73.45692920510855,2611.0,1535.0,0.8835459844178664,0.0010165350921145014,0.0005503750719603838,0.11488710541805879,3411.0,2335.0
191,192,"[1536, 1264]","[2.2731220514441294e-06, 0.9585183782462587, 0.041456652288974105, 2.2696342715713008e-05]",110.85895245603794,-73.45691778203191,1264.0,1536.0,2.2731220514441294e-06,0.9585183782462587,0.041456652288974105,2.2696342715713008e-05,2064.0,2336.0
192,193,"[1538, 1652]","[0.13293245489954805, 0.7387761048530871, 0.053036266027910874, 0.07525517421945399]",110.83624137221722,-73.45688597493238,1652.0,1538.0,0.13293245489954805,0.7387761048530871,0.053036266027910874,0.07525517421945399,2452.0,2338.0
193,194,"[1547, 1556]","[4.453970161735388e-06, 0.9711668776029174, 0.02878019645465469, 4.847197226610432e-05]",110.84186052369606,-73.45673582607832,1556.0,1547.0,4.453970161735388e-06,0.9711668776029174,0.02878019645465469,4.847197226610432e-05,2356.0,2347.0
194,195,"[1598, 911]","[0.0005679371960330858, 0.006702181728865144, 0.01100843010217133, 0.9817214509729304]",110.8796120475846,-73.45588092578589,911.0,1598.0,0.0005679371960330858,0.006702181728865144,0.01100843010217133,0.9817214509729304,1711.0,2398.0
195,196,"[1544, 2008]","[0.2480535290618424, 0.7358512356213945, 0.015516483011521285, 0.0005787523052417805]",110.81540351857304,-73.45678521374832,2008.0,1544.0,0.2480535290618424,0.7358512356213945,0.015516483011521285,0.0005787523052417805,2808.0,2344.0
196,197,"[1552, 1364]","[0.004878354481506119, 0.9854709936964865, 0.009649720738203249, 9.310838041239808e-07]",110.85309877854452,-73.45665174377679,1364.0,1552.0,0.004878354481506119,0.9854709936964865,0.009649720738203249,9.310838041239808e-07,2164.0,2352.0
197,198,"[1554, 2702]","[2.0772925548291895e-05, 0.8881010470803857, 0.10782490493031939, 0.004053275063746617]",110.77478203583655,-73.45661111643493,2702.0,1554.0,2.0772925548291895e-05,0.8881010470803857,0.10782490493031939,0.004053275063746617,3502.0,2354.0
198,199,"[1555, 1509]","[0.9321743210069274, 0.06578658198873805, 0.002020867654133178, 1.822935020135925e-05]",110.84461149129928,-73.45660236502175,1509.0,1555.0,0.9321743210069274,0.06578658198873805,0.002020867654133178,1.822935020135925e-05,2309.0,2355.0
199,200,"[1580, 1629]","[0.25933342939630366, 0.011352716694004752, 0.0027896147381598242, 0.7265242391715317]",110.83758747642274,-73.45618595297415,1629.0,1580.0,0.25933342939630366,0.011352716694004752,0.0027896147381598242,0.7265242391715317,2429.0,2380.0
200,201,"[1552, 2943]","[0.9960398336382661, 0.0003291942875628996, 0.0, 0.0036309720741710223]",110.76067553603826,-73.45664003043873,2943.0,1552.0,0.9960398336382661,0.0003291942875628996,0.0,0.0036309720741710223,3743.0,2352.0
201,202,"[1569, 1207]","[0.9170278214771038, 0.0780612977256767, 0.004910880797219509, 0.0]",110.8622879461967,-73.45636735088445,1207.0,1569.0,0.9170278214771038,0.0780612977256767,0.004910880797219509,0.0,2007.0,2369.0
202,203,"[1575, 1749]","[0.0031394860949273315, 0.9855209561342493, 0.00915592548339605, 0.002183632287427388]",110.83056371935768,-73.45626930589275,1749.0,1575.0,0.0031394860949273315,0.9855209561342493,0.00915592548339605,0.002183632287427388,2549.0,2375.0
203,204,"[1577, 1419]","[0.0, 0.9249013781355956, 0.07472300611341955, 0.000375615750984887]",110.84987907393355,-73.45623535316821,1419.0,1577.0,0.0,0.9249013781355956,0.07472300611341955,0.000375615750984887,2219.0,2377.0
204,205,"[1583, 2420]","[0.0032325936468400396, 0.9808385012088454, 0.015817941218828006, 0.00011096392548656663]",110.79128943710955,-73.45613175076254,2420.0,1583.0,0.0032325936468400396,0.9808385012088454,0.015817941218828006,0.00011096392548656663,3220.0,2383.0
205,206,"[1582, 2194]","[0.9818172366820936, 0.004375165151633549, 0.0035371269630661, 0.010270471203206738]",110.80451741355145,-73.45615066008195,2194.0,1582.0,0.9818172366820936,0.004375165151633549,0.0035371269630661,0.010270471203206738,2994.0,2382.0
206,207,"[1580, 2650]","[0.02468982998699313, 0.967432280647101, 0.0016034262452876884, 0.006274463120618192]",110.77782714941836,-73.45617861251112,2650.0,1580.0,0.02468982998699313,0.967432280647101,0.0016034262452876884,0.006274463120618192,3450.0,2380.0
207,208,"[1586, 1256]","[0.9876870595444055, 0.007986983328475352, 0.004290154815400618, 3.5802311718578433e-05]",110.85941945601053,-73.45608439146257,1256.0,1586.0,0.9876870595444055,0.007986983328475352,0.004290154815400618,3.5802311718578433e-05,2056.0,2386.0
208,209,"[1599, 1586]","[0.32355014448582087, 0.1462087157289299, 0.009874318761832035, 0.5203668210234172]",110.84010419449262,-73.45586922209418,1586.0,1599.0,0.32355014448582087,0.1462087157289299,0.009874318761832035,0.5203668210234172,2386.0,2399.0
209,210,"[1609, 1666]","[0.0009006338355220271, 0.0011091731694645303, 0.0013276978339137966, 0.9966624951610996]",110.83542176756475,-73.45570265074156,1666.0,1609.0,0.0009006338355220271,0.0011091731694645303,0.0013276978339137966,0.9966624951610996,2466.0,2409.0
210,211,"[1606, 1319]","[0.0022547061784736135, 0.9958190613211767, 0.0019262325003496972, 0.0]",110.85573157778997,-73.45575148127071,1319.0,1606.0,0.0022547061784736135,0.9958190613211767,0.0019262325003496972,0.0,2119.0,2406.0
211,212,"[1613, 2896]","[2.6958395672443318e-05, 0.9961029763234568, 0.003795753732137576, 7.431154873316103e-05]",110.76343075821482,-73.45562430080118,2896.0,1613.0,2.6958395672443318e-05,0.9961029763234568,0.003795753732137576,7.431154873316103e-05,3696.0,2413.0
212,213,"[1629, 1502]","[0.0007897859902506369, 0.003430528061728452, 0.001495048792213354, 0.9942846371558075]",110.84502038408826,-73.45536900960697,1502.0,1629.0,0.0007897859902506369,0.003430528061728452,0.001495048792213354,0.9942846371558075,2302.0,2429.0
213,214,"[1621, 1381]","[0.00014309221412412283, 0.9965308744964188, 0.003324040120421969, 1.993169035136063e-06]",110.85210246350815,-73.45550183443223,1381.0,1621.0,0.00014309221412412283,0.9965308744964188,0.003324040120421969,1.993169035136063e-06,2181.0,2421.0
214,215,"[1637, 1056]","[1.864915107382904e-05, 0.597752574175829, 0.40153281792337203, 0.0006959587497251305]",110.87112374200524,-73.4552326191765,1056.0,1637.0,1.864915107382904e-05,0.597752574175829,0.40153281792337203,0.0006959587497251305,1856.0,2437.0
215,216,"[1624, 2471]","[0.9949500068066643, 0.000495249498939988, 0.0002362077357389609, 0.004318535958656735]",110.7883061710729,-73.45544779627213,2471.0,1624.0,0.9949500068066643,0.000495249498939988,0.0002362077357389609,0.004318535958656735,3271.0,2424.0
216,217,"[1628, 2011]","[0.020216700418338555, 9.115524980630011e-05, 3.9930978774930603e-05, 0.9796522133530802]",110.81522942098681,-73.45538519861721,2011.0,1628.0,0.020216700418338555,9.115524980630011e-05,3.9930978774930603e-05,0.9796522133530802,2811.0,2428.0
217,218,"[1637, 1955]","[0.2879160610476602, 0.42289885562685303, 0.0015923805489810093, 0.2875927027765057]",110.8185071453082,-73.45523545818138,1955.0,1637.0,0.2879160610476602,0.42289885562685303,0.0015923805489810093,0.2875927027765057,2755.0,2437.0
218,219,"[1645, 1988]","[0.017211326355488672, 0.08512212601367433, 0.0009527701654549413, 0.8967137774653821]",110.81657585651293,-73.4551019780945,1988.0,1645.0,0.017211326355488672,0.08512212601367433,0.0009527701654549413,0.8967137774653821,2788.0,2445.0
219,220,"[1641, 1731]","[0.020714850848764985, 0.2442561242045609, 0.04515456411417773, 0.6898744608324964]",110.83161740697378,-73.45516931793922,1731.0,1641.0,0.020714850848764985,0.2442561242045609,0.04515456411417773,0.6898744608324964,2531.0,2441.0
220,221,"[1666, 1541]","[2.8164956623636636e-06, 0.9808094980292253, 0.018278386042199564, 0.000909299432912762]",110.84273744226678,-73.45475245592607,1541.0,1666.0,2.8164956623636636e-06,0.9808094980292253,0.018278386042199564,0.000909299432912762,2341.0,2466.0
221,222,"[1652, 826]","[0.07993502618920725, 0.8818735367418679, 0.03768775517880221, 0.0005036818901227091]",110.8845844056038,-73.45497977401291,826.0,1652.0,0.07993502618920725,0.8818735367418679,0.03768775517880221,0.0005036818901227091,1626.0,2452.0
222,223,"[1652, 1820]","[0.14826546583591302, 0.7726052666493453, 0.0009175892391316289, 0.07821167827561004]",110.82640851857659,-73.45498587349171,1820.0,1652.0,0.14826546583591302,0.7726052666493453,0.0009175892391316289,0.07821167827561004,2620.0,2452.0
223,224,"[1672, 1160]","[0.0011505144252713841, 0.000514097537549702, 0.00022213730161542734, 0.9981132507355635]",110.86503575914152,-73.45465028903641,1160.0,1672.0,0.0011505144252713841,0.000514097537549702,0.00022213730161542734,0.9981132507355635,1960.0,2472.0
224,225,"[1667, 939]","[0.0017516717803937596, 2.848052243148018e-05, 1.4166475525584129e-05, 0.9982056812216492]",110.87797019877883,-73.45473127983892,939.0,1667.0,0.0017516717803937596,2.848052243148018e-05,1.4166475525584129e-05,0.9982056812216492,1739.0,2467.0
225,226,"[1693, 1096]","[6.028055085012224e-05, 0.9796390288117851, 0.020298076205454724, 2.614431910011268e-06]",110.868780690879,-73.45429969271969,1096.0,1693.0,6.028055085012224e-05,0.9796390288117851,0.020298076205454724,2.614431910011268e-06,1896.0,2493.0
226,227,"[1673, 2870]","[0.0005765148310132302, 0.0003804471971787671, 0.00019898459775694486, 0.998844053374051]",110.76495654435394,-73.45462480393044,2870.0,1673.0,0.0005765148310132302,0.0003804471971787671,0.00019898459775694486,0.998844053374051,3670.0,2473.0
227,228,"[1686, 741]","[0.000344026453080641, 0.2660064155358014, 0.7333033131043122, 0.00034624490680576855]",110.8895573349904,-73.45441183764119,741.0,1686.0,0.000344026453080641,0.2660064155358014,0.7333033131043122,0.00034624490680576855,1541.0,2486.0
228,229,"[1672, 1813]","[0.14518250549341702, 0.796515884954872, 4.937021221476088e-06, 0.058296672530489486]",110.82681833867406,-73.45465255358384,1813.0,1672.0,0.14518250549341702,0.796515884954872,4.937021221476088e-06,0.058296672530489486,2613.0,2472.0
229,230,"[1679, 658]","[0.0009669514765887963, 1.1346676273023776e-05, 7.462097964658575e-05, 0.9989470808674916]",110.89441533201789,-73.45452715041391,658.0,1679.0,0.0009669514765887963,1.1346676273023776e-05,7.462097964658575e-05,0.9989470808674916,1458.0,2479.0
